Year,game_id,Date,Time,Round,Stadium,City,Country,Team,team_goals,Opponent,opponent_goals,Observation
1930,1,7/13/1930, 15:00 ,Group 1,Pocitos,Montevideo ,Uruguay,France,4,Mexico,1, 
1930,1,7/13/1930, 15:00 ,Group 1,Pocitos,Montevideo ,Uruguay,Mexico,1,France,4, 
1930,2,7/13/1930, 15:00 ,Group 4,Parque Central,Montevideo ,Uruguay,USA,3,Belgium,0, 
1930,2,7/13/1930, 15:00 ,Group 4,Parque Central,Montevideo ,Uruguay,Belgium,0,USA,3, 
1930,3,7/14/1930, 12:45 ,Group 2,Parque Central,Montevideo ,Uruguay,Yugoslavia,2,Brazil,1, 
1930,3,7/14/1930, 12:45 ,Group 2,Parque Central,Montevideo ,Uruguay,Brazil,1,Yugoslavia,2, 
1930,4,7/14/1930, 14:50 ,Group 3,Pocitos,Montevideo ,Uruguay,Romania,3,Peru,1, 
1930,4,7/14/1930, 14:50 ,Group 3,Pocitos,Montevideo ,Uruguay,Peru,1,Romania,3, 
1930,5,7/15/1930, 16:00 ,Group 1,Parque Central,Montevideo ,Uruguay,Argentina,1,France,0, 
1930,5,7/15/1930, 16:00 ,Group 1,Parque Central,Montevideo ,Uruguay,France,0,Argentina,1, 
1930,6,7/16/1930, 14:45 ,Group 1,Parque Central,Montevideo ,Uruguay,Chile,3,Mexico,0, 
1930,6,7/16/1930, 14:45 ,Group 1,Parque Central,Montevideo ,Uruguay,Mexico,0,Chile,3, 
1930,7,7/17/1930, 12:45 ,Group 2,Parque Central,Montevideo ,Uruguay,Yugoslavia,4,Bolivia,0, 
1930,7,7/17/1930, 12:45 ,Group 2,Parque Central,Montevideo ,Uruguay,Bolivia,0,Yugoslavia,4, 
1930,8,7/17/1930, 14:45 ,Group 4,Parque Central,Montevideo ,Uruguay,USA,3,Paraguay,0, 
1930,8,7/17/1930, 14:45 ,Group 4,Parque Central,Montevideo ,Uruguay,Paraguay,0,USA,3, 
1930,9,7/18/1930, 14:30 ,Group 3,Estadio Centenario,Montevideo ,Uruguay,Uruguay,1,Peru,0, 
1930,9,7/18/1930, 14:30 ,Group 3,Estadio Centenario,Montevideo ,Uruguay,Peru,0,Uruguay,1, 
1930,10,7/19/1930, 12:50 ,Group 1,Estadio Centenario,Montevideo ,Uruguay,Chile,1,France,0, 
1930,10,7/19/1930, 12:50 ,Group 1,Estadio Centenario,Montevideo ,Uruguay,France,0,Chile,1, 
1930,11,7/19/1930, 15:00 ,Group 1,Estadio Centenario,Montevideo ,Uruguay,Argentina,6,Mexico,3, 
1930,11,7/19/1930, 15:00 ,Group 1,Estadio Centenario,Montevideo ,Uruguay,Mexico,3,Argentina,6, 
1930,12,7/20/1930, 13:00 ,Group 2,Estadio Centenario,Montevideo ,Uruguay,Brazil,4,Bolivia,0, 
1930,12,7/20/1930, 13:00 ,Group 2,Estadio Centenario,Montevideo ,Uruguay,Bolivia,0,Brazil,4, 
1930,13,7/20/1930, 15:00 ,Group 4,Estadio Centenario,Montevideo ,Uruguay,Paraguay,1,Belgium,0, 
1930,13,7/20/1930, 15:00 ,Group 4,Estadio Centenario,Montevideo ,Uruguay,Belgium,0,Paraguay,1, 
1930,14,7/21/1930, 14:50 ,Group 3,Estadio Centenario,Montevideo ,Uruguay,Uruguay,4,Romania,0, 
1930,14,7/21/1930, 14:50 ,Group 3,Estadio Centenario,Montevideo ,Uruguay,Romania,0,Uruguay,4, 
1930,15,7/22/1930, 14:45 ,Group 1,Estadio Centenario,Montevideo ,Uruguay,Argentina,3,Chile,1, 
1930,15,7/22/1930, 14:45 ,Group 1,Estadio Centenario,Montevideo ,Uruguay,Chile,1,Argentina,3, 
1930,16,7/26/1930, 14:45 ,Semi-finals,Estadio Centenario,Montevideo ,Uruguay,Argentina,6,USA,1, 
1930,16,7/26/1930, 14:45 ,Semi-finals,Estadio Centenario,Montevideo ,Uruguay,USA,1,Argentina,6, 
1930,17,7/27/1930, 14:45 ,Semi-finals,Estadio Centenario,Montevideo ,Uruguay,Uruguay,6,Yugoslavia,1, 
1930,17,7/27/1930, 14:45 ,Semi-finals,Estadio Centenario,Montevideo ,Uruguay,Yugoslavia,1,Uruguay,6, 
1930,18,7/30/1930, 14:15 ,Final,Estadio Centenario,Montevideo ,Uruguay,Uruguay,4,Argentina,2, 
1930,18,7/30/1930, 14:15 ,Final,Estadio Centenario,Montevideo ,Uruguay,Argentina,2,Uruguay,4, 
1934,19,5/27/1934, 16:30 ,Preliminary round,Stadio Benito Mussolini,Turin ,Italy,Austria,3,France,2,Austria win after extra time 
1934,19,5/27/1934, 16:30 ,Preliminary round,Stadio Benito Mussolini,Turin ,Italy,France,2,Austria,3,Austria win after extra time 
1934,20,5/27/1934, 16:30 ,Preliminary round,Giorgio Ascarelli,Naples ,Italy,Hungary,4,Egypt,2, 
1934,20,5/27/1934, 16:30 ,Preliminary round,Giorgio Ascarelli,Naples ,Italy,Egypt,2,Hungary,4, 
1934,21,5/27/1934, 16:30 ,Preliminary round,San Siro,Milan ,Italy,Switzerland,3,Netherlands,2, 
1934,21,5/27/1934, 16:30 ,Preliminary round,San Siro,Milan ,Italy,Netherlands,2,Switzerland,3, 
1934,22,5/27/1934, 16:30 ,Preliminary round,Littorale,Bologna ,Italy,Sweden,3,Argentina,2, 
1934,22,5/27/1934, 16:30 ,Preliminary round,Littorale,Bologna ,Italy,Argentina,2,Sweden,3, 
1934,23,5/27/1934, 16:30 ,Preliminary round,Giovanni Berta,Florence ,Italy,Germany,5,Belgium,2, 
1934,23,5/27/1934, 16:30 ,Preliminary round,Giovanni Berta,Florence ,Italy,Belgium,2,Germany,5, 
1934,24,5/27/1934, 16:30 ,Preliminary round,Luigi Ferraris,Genoa ,Italy,Spain,3,Brazil,1, 
1934,24,5/27/1934, 16:30 ,Preliminary round,Luigi Ferraris,Genoa ,Italy,Brazil,1,Spain,3, 
1934,25,5/27/1934, 16:30 ,Preliminary round,Nazionale PNF,Rome ,Italy,Italy,7,USA,1, 
1934,25,5/27/1934, 16:30 ,Preliminary round,Nazionale PNF,Rome ,Italy,USA,1,Italy,7, 
1934,26,5/27/1934, 16:30 ,Preliminary round,Littorio,Trieste ,Italy,Czechoslovakia,2,Romania,1, 
1934,26,5/27/1934, 16:30 ,Preliminary round,Littorio,Trieste ,Italy,Romania,1,Czechoslovakia,2, 
1934,27,5/31/1934, 16:30 ,Quarter-finals,Stadio Benito Mussolini,Turin ,Italy,Czechoslovakia,3,Switzerland,2, 
1934,27,5/31/1934, 16:30 ,Quarter-finals,Stadio Benito Mussolini,Turin ,Italy,Switzerland,2,Czechoslovakia,3, 
1934,28,5/31/1934, 16:30 ,Quarter-finals,San Siro,Milan ,Italy,Germany,2,Sweden,1, 
1934,28,5/31/1934, 16:30 ,Quarter-finals,San Siro,Milan ,Italy,Sweden,1,Germany,2, 
1934,29,5/31/1934, 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,Italy,1,Spain,1, 
1934,29,5/31/1934, 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,Spain,1,Italy,1, 
1934,30,5/31/1934, 16:30 ,Quarter-finals,Littorale,Bologna ,Italy,Austria,2,Hungary,1, 
1934,30,5/31/1934, 16:30 ,Quarter-finals,Littorale,Bologna ,Italy,Hungary,1,Austria,2, 
1934,31,6/1/1934, 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,Italy,1,Spain,0, 
1934,31,6/1/1934, 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,Spain,0,Italy,1, 
1934,32,6/3/1934, 16:30 ,Semi-finals,San Siro,Milan ,Italy,Italy,1,Austria,0, 
1934,32,6/3/1934, 16:30 ,Semi-finals,San Siro,Milan ,Italy,Austria,0,Italy,1, 
1934,33,6/3/1934, 16:30 ,Semi-finals,Nazionale PNF,Rome ,Italy,Czechoslovakia,3,Germany,1, 
1934,33,6/3/1934, 16:30 ,Semi-finals,Nazionale PNF,Rome ,Italy,Germany,1,Czechoslovakia,3, 
1934,34,6/7/1934, 18:00 ,Match for third place,Giorgio Ascarelli,Naples ,Italy,Germany,3,Austria,2, 
1934,34,6/7/1934, 18:00 ,Match for third place,Giorgio Ascarelli,Naples ,Italy,Austria,2,Germany,3, 
1934,35,6/10/1934, 17:30 ,Final,Nazionale PNF,Rome ,Italy,Italy,2,Czechoslovakia,1,Italy win after extra time 
1934,35,6/10/1934, 17:30 ,Final,Nazionale PNF,Rome ,Italy,Czechoslovakia,1,Italy,2,Italy win after extra time 
1938,36,6/4/1938, 17:00 ,First round,Parc des Princes,Paris ,France,Switzerland,1,Germany,1, 
1938,36,6/4/1938, 17:00 ,First round,Parc des Princes,Paris ,France,Germany,1,Switzerland,1, 
1938,37,6/5/1938, 17:00 ,First round,Velodrome Municipale,Reims ,France,Hungary,6,Dutch East Indies,0, 
1938,37,6/5/1938, 17:00 ,First round,Velodrome Municipale,Reims ,France,Dutch East Indies,0,Hungary,6, 
1938,38,6/5/1938, 17:00 ,First round,Stade Olympique,Colombes ,France,France,3,Belgium,1, 
1938,38,6/5/1938, 17:00 ,First round,Stade Olympique,Colombes ,France,Belgium,1,France,3, 
1938,39,6/5/1938, 17:00 ,First round,Stade Municipal,Toulouse ,France,Cuba,3,Romania,3, 
1938,39,6/5/1938, 17:00 ,First round,Stade Municipal,Toulouse ,France,Romania,3,Cuba,3, 
1938,40,6/5/1938, 17:00 ,First round,Stade Vï¿½lodrome,Marseilles ,France,Italy,2,Norway,1,Italy win after extra time 
1938,40,6/5/1938, 17:00 ,First round,Stade Vï¿½lodrome,Marseilles ,France,Norway,1,Italy,2,Italy win after extra time 
1938,41,6/5/1938, 17:30 ,First round,Stade de la Meinau,Strasbourg ,France,Brazil,6,Poland,5,Brazil win after extra time 
1938,41,6/5/1938, 17:30 ,First round,Stade de la Meinau,Strasbourg ,France,Poland,5,Brazil,6,Brazil win after extra time 
1938,42,6/5/1938, 18:30 ,First round,Cavee Verte,Le Havre ,France,Czechoslovakia,3,Netherlands,0,Czechoslovakia win after extra time 
1938,42,6/5/1938, 18:30 ,First round,Cavee Verte,Le Havre ,France,Netherlands,0,Czechoslovakia,3,Czechoslovakia win after extra time 
1938,43,6/9/1938, 18:00 ,First round,Stade Municipal,Toulouse ,France,Cuba,2,Romania,1, 
1938,43,6/9/1938, 18:00 ,First round,Stade Municipal,Toulouse ,France,Romania,1,Cuba,2, 
1938,44,6/9/1938, 18:00 ,First round,Parc des Princes,Paris ,France,Switzerland,4,Germany,2, 
1938,44,6/9/1938, 18:00 ,First round,Parc des Princes,Paris ,France,Germany,2,Switzerland,4, 
1938,45,6/12/1938, 17:00 ,Quarter-finals,Stade du Parc Lescure,Bordeaux ,France,Brazil,1,Czechoslovakia,1, 
1938,45,6/12/1938, 17:00 ,Quarter-finals,Stade du Parc Lescure,Bordeaux ,France,Czechoslovakia,1,Brazil,1, 
1938,46,6/12/1938, 17:00 ,Quarter-finals,Victor Boucquey,Lille ,France,Hungary,2,Switzerland,0, 
1938,46,6/12/1938, 17:00 ,Quarter-finals,Victor Boucquey,Lille ,France,Switzerland,0,Hungary,2, 
1938,47,6/12/1938, 17:00 ,Quarter-finals,Fort Carree,Antibes ,France,Sweden,8,Cuba,0, 
1938,47,6/12/1938, 17:00 ,Quarter-finals,Fort Carree,Antibes ,France,Cuba,0,Sweden,8, 
1938,48,6/12/1938, 17:00 ,Quarter-finals,Stade Olympique,Colombes ,France,Italy,3,France,1, 
1938,48,6/12/1938, 17:00 ,Quarter-finals,Stade Olympique,Colombes ,France,France,1,Italy,3, 
1938,49,6/14/1938, 18:00 ,Quarter-finals,Stade du Parc Lescure,Bordeaux ,France,Brazil,2,Czechoslovakia,1, 
1938,49,6/14/1938, 18:00 ,Quarter-finals,Stade du Parc Lescure,Bordeaux ,France,Czechoslovakia,1,Brazil,2, 
1938,50,6/16/1938, 18:00 ,Semi-finals,Parc des Princes,Paris ,France,Hungary,5,Sweden,1, 
1938,50,6/16/1938, 18:00 ,Semi-finals,Parc des Princes,Paris ,France,Sweden,1,Hungary,5, 
1938,51,6/16/1938, 18:00 ,Semi-finals,Stade Vï¿½lodrome,Marseilles ,France,Italy,2,Brazil,1, 
1938,51,6/16/1938, 18:00 ,Semi-finals,Stade Vï¿½lodrome,Marseilles ,France,Brazil,1,Italy,2, 
1938,52,6/19/1938, 17:00 ,Match for third place,Stade du Parc Lescure,Bordeaux ,France,Brazil,4,Sweden,2, 
1938,52,6/19/1938, 17:00 ,Match for third place,Stade du Parc Lescure,Bordeaux ,France,Sweden,2,Brazil,4, 
1938,53,6/19/1938, 17:00 ,Final,Stade Olympique,Colombes ,France,Italy,4,Hungary,2, 
1938,53,6/19/1938, 17:00 ,Final,Stade Olympique,Colombes ,France,Hungary,2,Italy,4, 
1950,54,6/24/1950, 15:00 ,Group 1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Brazil,4,Mexico,0, 
1950,54,6/24/1950, 15:00 ,Group 1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Mexico,0,Brazil,4, 
1950,55,6/25/1950, 15:00 ,Group 2,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,England,2,Chile,0, 
1950,55,6/25/1950, 15:00 ,Group 2,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Chile,0,England,2, 
1950,56,6/25/1950, 15:00 ,Group 2,Durival de Brito,Curitiba ,Brazil,Spain,3,USA,1, 
1950,56,6/25/1950, 15:00 ,Group 2,Durival de Brito,Curitiba ,Brazil,USA,1,Spain,3, 
1950,57,6/25/1950, 15:00 ,Group 3,Pacaembu,Sao Paulo ,Brazil,Sweden,3,Italy,2, 
1950,57,6/25/1950, 15:00 ,Group 3,Pacaembu,Sao Paulo ,Brazil,Italy,2,Sweden,3, 
1950,58,6/25/1950, 15:00 ,Group 1,Independencia,Belo Horizonte ,Brazil,Yugoslavia,3,Switzerland,0, 
1950,58,6/25/1950, 15:00 ,Group 1,Independencia,Belo Horizonte ,Brazil,Switzerland,0,Yugoslavia,3, 
1950,59,6/28/1950, 15:00 ,Group 1,Pacaembu,Sao Paulo ,Brazil,Brazil,2,Switzerland,2, 
1950,59,6/28/1950, 15:00 ,Group 1,Pacaembu,Sao Paulo ,Brazil,Switzerland,2,Brazil,2, 
1950,60,6/28/1950, 15:00 ,Group 1,Eucaliptos,Porto Alegre ,Brazil,Yugoslavia,4,Mexico,1, 
1950,60,6/28/1950, 15:00 ,Group 1,Eucaliptos,Porto Alegre ,Brazil,Mexico,1,Yugoslavia,4, 
1950,61,6/29/1950, 15:00 ,Group 2,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Spain,2,Chile,0, 
1950,61,6/29/1950, 15:00 ,Group 2,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Chile,0,Spain,2, 
1950,62,6/29/1950, 15:30 ,Group 3,Durival de Brito,Curitiba ,Brazil,Sweden,2,Paraguay,2, 
1950,62,6/29/1950, 15:30 ,Group 3,Durival de Brito,Curitiba ,Brazil,Paraguay,2,Sweden,2, 
1950,63,6/29/1950, 15:00 ,Group 2,Independencia,Belo Horizonte ,Brazil,USA,1,England,0, 
1950,63,6/29/1950, 15:00 ,Group 2,Independencia,Belo Horizonte ,Brazil,England,0,USA,1, 
1950,64,7/1/1950, 15:00 ,Group 1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Brazil,2,Yugoslavia,0, 
1950,64,7/1/1950, 15:00 ,Group 1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Yugoslavia,0,Brazil,2, 
1950,65,7/2/1950, 15:00 ,Group 2,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Spain,1,England,0, 
1950,65,7/2/1950, 15:00 ,Group 2,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,England,0,Spain,1, 
1950,66,7/2/1950, 15:00 ,Group 3,Pacaembu,Sao Paulo ,Brazil,Italy,2,Paraguay,0, 
1950,66,7/2/1950, 15:00 ,Group 3,Pacaembu,Sao Paulo ,Brazil,Paraguay,0,Italy,2, 
1950,67,7/2/1950, 15:00 ,Group 4,Independencia,Belo Horizonte ,Brazil,Uruguay,8,Bolivia,0, 
1950,67,7/2/1950, 15:00 ,Group 4,Independencia,Belo Horizonte ,Brazil,Bolivia,0,Uruguay,8, 
1950,68,7/2/1950, 15:40 ,Group 1,Eucaliptos,Porto Alegre ,Brazil,Switzerland,2,Mexico,1, 
1950,68,7/2/1950, 15:40 ,Group 1,Eucaliptos,Porto Alegre ,Brazil,Mexico,1,Switzerland,2, 
1950,69,7/2/1950, 15:00 ,Group 2,Ilha do Retiro,Recife ,Brazil,Chile,5,USA,2, 
1950,69,7/2/1950, 15:00 ,Group 2,Ilha do Retiro,Recife ,Brazil,USA,2,Chile,5, 
1950,70,7/9/1950, 15:00 ,Group 6,Pacaembu,Sao Paulo ,Brazil,Uruguay,2,Spain,2, 
1950,70,7/9/1950, 15:00 ,Group 6,Pacaembu,Sao Paulo ,Brazil,Spain,2,Uruguay,2, 
1950,71,7/9/1950, 15:00 ,Group 6,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Brazil,7,Sweden,1, 
1950,71,7/9/1950, 15:00 ,Group 6,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Sweden,1,Brazil,7, 
1950,72,7/13/1950, 15:00 ,Group 6,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Brazil,6,Spain,1, 
1950,72,7/13/1950, 15:00 ,Group 6,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Spain,1,Brazil,6, 
1950,73,7/13/1950, 15:00 ,Group 6,Pacaembu,Sao Paulo ,Brazil,Uruguay,3,Sweden,2, 
1950,73,7/13/1950, 15:00 ,Group 6,Pacaembu,Sao Paulo ,Brazil,Sweden,2,Uruguay,3, 
1950,74,7/16/1950, 15:00 ,Group 6,Pacaembu,Sao Paulo ,Brazil,Sweden,3,Spain,1, 
1950,74,7/16/1950, 15:00 ,Group 6,Pacaembu,Sao Paulo ,Brazil,Spain,1,Sweden,3, 
1950,75,7/16/1950, 15:00 ,Group 6,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Uruguay,2,Brazil,1, 
1950,75,7/16/1950, 15:00 ,Group 6,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Brazil,1,Uruguay,2, 
1954,76,6/16/1954, 18:00 ,Group 3,Wankdorf Stadium,Berne ,Switzerland,Uruguay,2,Czechoslovakia,0, 
1954,76,6/16/1954, 18:00 ,Group 3,Wankdorf Stadium,Berne ,Switzerland,Czechoslovakia,0,Uruguay,2, 
1954,77,6/16/1954, 18:00 ,Group 3,Hardturm,Zurich ,Switzerland,Austria,1,Scotland,0, 
1954,77,6/16/1954, 18:00 ,Group 3,Hardturm,Zurich ,Switzerland,Scotland,0,Austria,1, 
1954,78,6/16/1954, 18:00 ,Group 1,Charmilles,Geneva ,Switzerland,Brazil,5,Mexico,0, 
1954,78,6/16/1954, 18:00 ,Group 1,Charmilles,Geneva ,Switzerland,Mexico,0,Brazil,5, 
1954,79,6/16/1954, 18:00 ,Group 1,La Pontaise,Lausanne ,Switzerland,Yugoslavia,1,France,0, 
1954,79,6/16/1954, 18:00 ,Group 1,La Pontaise,Lausanne ,Switzerland,France,0,Yugoslavia,1, 
1954,80,6/17/1954, 18:00 ,Group 2,Wankdorf Stadium,Berne ,Switzerland,Germany FR,4,Turkey,1, 
1954,80,6/17/1954, 18:00 ,Group 2,Wankdorf Stadium,Berne ,Switzerland,Turkey,1,Germany FR,4, 
1954,81,6/17/1954, 18:00 ,Group 2,Hardturm,Zurich ,Switzerland,Hungary,9,Korea Republic,0, 
1954,81,6/17/1954, 18:00 ,Group 2,Hardturm,Zurich ,Switzerland,Korea Republic,0,Hungary,9, 
1954,82,6/17/1954, 18:10 ,Group 4,St. Jakob,Basel ,Switzerland,England,4,Belgium,4, 
1954,82,6/17/1954, 18:10 ,Group 4,St. Jakob,Basel ,Switzerland,Belgium,4,England,4, 
1954,83,6/17/1954, 17:50 ,Group 4,La Pontaise,Lausanne ,Switzerland,Switzerland,2,Italy,1, 
1954,83,6/17/1954, 17:50 ,Group 4,La Pontaise,Lausanne ,Switzerland,Italy,1,Switzerland,2, 
1954,84,6/19/1954, 16:50 ,Group 3,St. Jakob,Basel ,Switzerland,Uruguay,7,Scotland,0, 
1954,84,6/19/1954, 16:50 ,Group 3,St. Jakob,Basel ,Switzerland,Scotland,0,Uruguay,7, 
1954,85,6/19/1954, 17:00 ,Group 3,Hardturm,Zurich ,Switzerland,Austria,5,Czechoslovakia,0, 
1954,85,6/19/1954, 17:00 ,Group 3,Hardturm,Zurich ,Switzerland,Czechoslovakia,0,Austria,5, 
1954,86,6/19/1954, 17:10 ,Group 1,Charmilles,Geneva ,Switzerland,France,3,Mexico,2, 
1954,86,6/19/1954, 17:10 ,Group 1,Charmilles,Geneva ,Switzerland,Mexico,2,France,3, 
1954,87,6/19/1954, 17:00 ,Group 1,La Pontaise,Lausanne ,Switzerland,Brazil,1,Yugoslavia,1, 
1954,87,6/19/1954, 17:00 ,Group 1,La Pontaise,Lausanne ,Switzerland,Yugoslavia,1,Brazil,1, 
1954,88,6/20/1954, 16:50 ,Group 2,St. Jakob,Basel ,Switzerland,Hungary,8,Germany FR,3, 
1954,88,6/20/1954, 16:50 ,Group 2,St. Jakob,Basel ,Switzerland,Germany FR,3,Hungary,8, 
1954,89,6/20/1954, 17:00 ,Group 2,Charmilles,Geneva ,Switzerland,Turkey,7,Korea Republic,0, 
1954,89,6/20/1954, 17:00 ,Group 2,Charmilles,Geneva ,Switzerland,Korea Republic,0,Turkey,7, 
1954,90,6/20/1954, 17:10 ,Group 4,Wankdorf Stadium,Berne ,Switzerland,England,2,Switzerland,0, 
1954,90,6/20/1954, 17:10 ,Group 4,Wankdorf Stadium,Berne ,Switzerland,Switzerland,0,England,2, 
1954,91,6/20/1954, 17:00 ,Group 4,Comunale di Cornaredo,Lugano ,Switzerland,Italy,4,Belgium,1, 
1954,91,6/20/1954, 17:00 ,Group 4,Comunale di Cornaredo,Lugano ,Switzerland,Belgium,1,Italy,4, 
1954,92,6/23/1954, 18:00 ,Group 2,Hardturm,Zurich ,Switzerland,Germany FR,7,Turkey,2, 
1954,92,6/23/1954, 18:00 ,Group 2,Hardturm,Zurich ,Switzerland,Turkey,2,Germany FR,7, 
1954,93,6/23/1954, 18:00 ,Group 4,St. Jakob,Basel ,Switzerland,Switzerland,4,Italy,1, 
1954,93,6/23/1954, 18:00 ,Group 4,St. Jakob,Basel ,Switzerland,Italy,1,Switzerland,4, 
1954,94,6/26/1954, 17:00 ,Quarter-finals,St. Jakob,Basel ,Switzerland,Uruguay,4,England,2, 
1954,94,6/26/1954, 17:00 ,Quarter-finals,St. Jakob,Basel ,Switzerland,England,2,Uruguay,4, 
1954,95,6/26/1954, 17:00 ,Quarter-finals,La Pontaise,Lausanne ,Switzerland,Austria,7,Switzerland,5, 
1954,95,6/26/1954, 17:00 ,Quarter-finals,La Pontaise,Lausanne ,Switzerland,Switzerland,5,Austria,7, 
1954,96,6/27/1954, 17:00 ,Quarter-finals,Charmilles,Geneva ,Switzerland,Germany FR,2,Yugoslavia,0, 
1954,96,6/27/1954, 17:00 ,Quarter-finals,Charmilles,Geneva ,Switzerland,Yugoslavia,0,Germany FR,2, 
1954,97,6/27/1954, 17:00 ,Quarter-finals,Wankdorf Stadium,Berne ,Switzerland,Hungary,4,Brazil,2, 
1954,97,6/27/1954, 17:00 ,Quarter-finals,Wankdorf Stadium,Berne ,Switzerland,Brazil,2,Hungary,4, 
1954,98,6/30/1954, 18:00 ,Semi-finals,St. Jakob,Basel ,Switzerland,Germany FR,6,Austria,1, 
1954,98,6/30/1954, 18:00 ,Semi-finals,St. Jakob,Basel ,Switzerland,Austria,1,Germany FR,6, 
1954,99,6/30/1954, 18:00 ,Semi-finals,La Pontaise,Lausanne ,Switzerland,Hungary,4,Uruguay,2,Hungary win after extra time 
1954,99,6/30/1954, 18:00 ,Semi-finals,La Pontaise,Lausanne ,Switzerland,Uruguay,2,Hungary,4,Hungary win after extra time 
1954,100,7/3/1954, 17:00 ,Match for third place,Hardturm,Zurich ,Switzerland,Austria,3,Uruguay,1, 
1954,100,7/3/1954, 17:00 ,Match for third place,Hardturm,Zurich ,Switzerland,Uruguay,1,Austria,3, 
1954,101,7/4/1954, 17:00 ,Final,Wankdorf Stadium,Berne ,Switzerland,Germany FR,3,Hungary,2, 
1954,101,7/4/1954, 17:00 ,Final,Wankdorf Stadium,Berne ,Switzerland,Hungary,2,Germany FR,3, 
1958,102,6/8/1958, 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Sweden,3,Mexico,0, 
1958,102,6/8/1958, 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Mexico,0,Sweden,3, 
1958,103,6/8/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,Soviet Union,2,England,2, 
1958,103,6/8/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,England,2,Soviet Union,2, 
1958,104,6/8/1958, 19:00 ,Group 1,Malmo Stadion,Malmï¿½ ,Sweden,Argentina,1,Germany FR,3, 
1958,104,6/8/1958, 19:00 ,Group 1,Malmo Stadion,Malmï¿½ ,Sweden,Germany FR,3,Argentina,1, 
1958,105,6/8/1958, 19:00 ,Group 3,Jarnvallen,Sandviken ,Sweden,Hungary,1,Wales,1, 
1958,105,6/8/1958, 19:00 ,Group 3,Jarnvallen,Sandviken ,Sweden,Wales,1,Hungary,1, 
1958,106,6/8/1958, 19:00 ,Group 2,Idrottsparken,Norrkï¿½Ping ,Sweden,France,7,Paraguay,3, 
1958,106,6/8/1958, 19:00 ,Group 2,Idrottsparken,Norrkï¿½Ping ,Sweden,Paraguay,3,France,7, 
1958,107,6/8/1958, 19:00 ,Group 2,Arosvallen,Vasteras ,Sweden,Yugoslavia,1,Scotland,1, 
1958,107,6/8/1958, 19:00 ,Group 2,Arosvallen,Vasteras ,Sweden,Scotland,1,Yugoslavia,1, 
1958,108,6/8/1958, 19:00 ,Group 4,Rimnersvallen,Udevalla ,Sweden,Brazil,3,Austria,0, 
1958,108,6/8/1958, 19:00 ,Group 4,Rimnersvallen,Udevalla ,Sweden,Austria,0,Brazil,3, 
1958,109,6/8/1958, 19:00 ,Group 1,Orjans Vall,Halmstad ,Sweden,Northern Ireland,1,Czechoslovakia,0, 
1958,109,6/8/1958, 19:00 ,Group 1,Orjans Vall,Halmstad ,Sweden,Czechoslovakia,0,Northern Ireland,1, 
1958,110,6/11/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,Brazil,0,England,0, 
1958,110,6/11/1958, 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Sweden,England,0,Brazil,0, 
1958,111,6/11/1958, 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Mexico,1,Wales,1, 
1958,111,6/11/1958, 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,Wales,1,Mexico,1, 
